customer_id,recency,frequency,monetary,RFM_rank,Segment,LTV,name,gender,past_3_years_bike_related_purchases,age,job_title,job_industry_category,wealth_segment,owns_car,tenure,address,postcode,state,country,property_valuation
849,28,6,6086.66,433,Loyal Customers,1884.3632328767123,Sylvan Capper,Male,72,48,Librarian,Entertainment,Mass Customer,No,10,2661 Di Loreto Point,4701,Queensland,Australia,7
850,35,8,7476.79,344,Loyal Customers,5653.682301369863,Nevin Hanfrey,Male,79,17,Clinical Specialist,Health,Mass Customer,No,1,036 Kedzie Terrace,2163,New South Wales,Australia,9
851,10,4,5347.0,513,Promising,1948.358904109589,Cammi Tesmond,Female,19,30,Project Manager,N/A,Affluent Customer,Yes,2,615 Spenser Drive,4220,Queensland,Australia,10
853,65,9,12711.369999999999,255,At Risk,10169.096,Nolana Rotter,Female,26,36,Media Manager I,Retail,Mass Customer,Yes,16,49 Buhler Plaza,2650,New South Wales,Australia,2
854,9,4,3992.51,512,Promising,3631.543342465754,Charisse Thoresby,Female,35,17,Marketing Manager,N/A,Affluent Customer,No,2,56 Graceland Alley,3031,Victoria,Australia,7
855,105,4,7241.66,114,Hibernating,4265.635342465754,Bennie Llywarch,Female,74,43,General Manager,Retail,High Net Worth,Yes,16,3 Magdeline Way,4415,Queensland,Australia,2
856,2,7,6845.04,544,Champions,3394.389698630137,Peyton Monkeman,Male,63,29,Quality Engineer,Financial Services,Mass Customer,Yes,9,94 Anhalt Way,3139,Victoria,Australia,7
857,25,5,6692.93,423,Potential Loyalists,4822.57695890411,Theo,Female,15,53,General Manager,N/A,High Net Worth,No,4,18 Parkside Plaza,4122,Queensland,Australia,4
858,12,6,5654.55,533,Potential Loyalists,4678.559178082192,Barby Charlwood,Female,79,37,Internal Auditor,Financial Services,High Net Worth,Yes,9,681 Transport Pass,4055,Queensland,Australia,7
859,19,6,6979.780000000001,434,Loyal Customers,6119.259178082192,Devinne Tommeo,Female,53,39,Geologist I,Financial Services,Affluent Customer,Yes,7,6 Harper Lane,2150,New South Wales,Australia,10
860,92,4,7381.19,214,Hibernating,5379.168602739725,Ida,Female,80,37,N/A,N/A,High Net Worth,Yes,7,59041 Independence Point,4020,Queensland,Australia,9
861,55,5,5226.41,322,New Customers,3393.5867671232877,Rebekah Dmych,Female,73,40,Senior Financial Analyst,Financial Services,High Net Worth,No,17,55 Hovde Parkway,3975,Victoria,Australia,8
862,55,1,774.53,311,New Customers,0.0,Worden Fossitt,Male,83,40,Information Systems Manager,Argiculture,High Net Worth,Yes,16,36903 Reinke Trail,3147,Victoria,Australia,10
863,70,4,2288.23,211,Hibernating,877.6772602739726,Kessiah Logg,Female,19,56,Senior Financial Analyst,Financial Services,Affluent Customer,No,5,938 Nova Junction,3623,Victoria,Australia,1
864,47,6,8911.39,335,Loyal Customers,7177.941534246575,Regen Nares,Male,6,47,N/A,Retail,High Net Worth,Yes,4,48 Bobwhite Crossing,4122,Queensland,Australia,8
865,122,7,7192.900000000001,144,At Risk,1990.3641095890412,Germain De la Harpe,Female,73,52,Desktop Support Technician,Telecommunications,Mass Customer,No,19,7391 Ruskin Parkway,4356,Queensland,Australia,5
866,99,5,7599.92,224,Hibernating,4934.742575342466,Stanislaus Gottelier,Male,28,45,Associate Professor,N/A,Affluent Customer,Yes,14,677 Butternut Crossing,2216,New South Wales,Australia,7
867,294,6,7947.42,134,At Risk,1480.6152328767125,Lura MacKim,Female,12,44,VP Marketing,N/A,Mass Customer,No,17,8360 Washington Avenue,3124,Victoria,Australia,12
868,84,6,7529.639999999999,234,At Risk,4373.379945205479,Effie Duddy,Female,84,38,VP Accounting,Financial Services,Mass Customer,Yes,11,519 Maywood Pass,2768,New South Wales,Australia,10
870,62,8,6364.29,243,At Risk,3766.2647671232876,Hugh Wilce,Male,63,53,Pharmacist,Health,Mass Customer,No,6,383 Rockefeller Junction,2753,New South Wales,Australia,9
871,55,8,8700.560000000001,345,Loyal Customers,7365.679561643837,Janka Yesinin,Female,40,25,N/A,N/A,Mass Customer,Yes,5,71039 Packers Street,2034,New South Wales,Australia,10
872,172,1,290.62,111,Hibernating,0.0,Suki Ivachyov,Female,47,46,Structural Engineer,IT,Mass Customer,No,13,5 Hauk Lane,2650,New South Wales,Australia,3
873,32,5,4426.2,422,Potential Loyalists,3213.5424657534245,Worthington Penwarden,Male,37,58,Occupational Therapist,Health,Affluent Customer,Yes,20,02377 Maywood Trail,2287,New South Wales,Australia,7
874,47,8,8569.99,344,Loyal Customers,6973.389123287671,Howard Oseland,Male,78,16,N/A,Health,Mass Customer,Yes,1,2 School Street,2010,New South Wales,Australia,10
875,64,6,6933.69,234,At Risk,5641.934054794521,Caryl Linnett,Male,34,18,Recruiting Manager,Financial Services,Mass Customer,Yes,2,9254 Straubel Street,3034,Victoria,Australia,9
876,17,3,2732.4700000000003,411,Promising,1819.1512602739729,Neil Jencey,Male,44,49,Physical Therapy Assistant,IT,High Net Worth,No,19,3 Glacier Hill Parkway,2196,New South Wales,Australia,10
877,18,9,9182.89,455,Champions,7572.739424657534,Didi Milne,Female,92,29,Accounting Assistant III,Financial Services,Mass Customer,Yes,3,029 Springview Place,2177,New South Wales,Australia,8
878,80,3,4531.79,212,Hibernating,1365.7449315068493,Clarence Silby,Male,31,35,Environmental Specialist,Manufacturing,Mass Customer,Yes,9,1 Springview Place,4800,Queensland,Australia,5
879,77,4,3356.34,211,Hibernating,2611.508383561644,Hestia Smetoun,Female,58,39,N/A,N/A,Mass Customer,No,12,60 Meadow Valley Avenue,2219,New South Wales,Australia,10
880,63,3,4774.51,212,Hibernating,811.0126575342466,Neely Lundon,Female,11,54,Internal Auditor,N/A,High Net Worth,Yes,10,42 Thompson Hill,2234,New South Wales,Australia,10
881,148,3,5353.86,113,Hibernating,3036.2986849315066,Carmella O' Lone,Female,82,37,Information Systems Manager,N/A,High Net Worth,No,15,2 Pankratz Street,4812,Queensland,Australia,5
882,113,5,6628.360000000001,123,Hibernating,2742.143452054795,Esmaria Lythgoe,Female,59,52,N/A,Property,Mass Customer,Yes,11,65345 Marcy Crossing,2065,New South Wales,Australia,12
883,48,4,2114.02,311,New Customers,1679.6323287671232,Lolita Bennie,Unknown,73,43,Recruiter,IT,Mass Customer,Yes,0,77 Pawling Pass,2537,New South Wales,Australia,3
884,2,6,10922.09,535,Potential Loyalists,6942.25994520548,Pepito Lamming,Male,11,39,Web Designer IV,Property,Mass Customer,No,17,06419 Dayton Junction,3191,Victoria,Australia,10
885,8,3,3628.9399999999996,511,Promising,2048.1140821917807,Yancey Wivell,Male,20,51,Statistician IV,Financial Services,Mass Customer,No,18,5 Hauk Way,4870,Queensland,Australia,8
886,2,7,9025.03,545,Champions,8579.960027397261,Dawna McCullen,Female,53,43,Accounting Assistant III,Health,Mass Customer,No,11,923 Westerfield Junction,2065,New South Wales,Australia,10
887,40,8,10938.66,345,Loyal Customers,9350.306630136987,Patrizius Hardinge,Male,55,20,N/A,Manufacturing,High Net Worth,No,1,707 Spaight Place,2830,New South Wales,Australia,4
888,69,5,5750.62,223,Hibernating,4143.597424657534,Chickie Gulleford,Female,62,54,Accountant IV,Manufacturing,Mass Customer,No,10,89 Monument Place,4720,Queensland,Australia,1
889,37,5,4366.950000000001,322,New Customers,3349.9890410958906,Ezequiel Coggeshall,Male,46,50,Sales Representative,Retail,Affluent Customer,Yes,10,583 Coleman Parkway,4213,Queensland,Australia,9
890,166,4,4485.6,112,Hibernating,1327.2460273972604,Tony Cordsen,Female,55,43,Dental Hygienist,Health,Mass Customer,Yes,15,376 Buena Vista Street,2026,New South Wales,Australia,11
891,13,4,4632.05,512,Promising,3096.4936986301373,Talbot Andrioni,Male,21,36,Occupational Therapist,Health,High Net Worth,Yes,9,91457 Anderson Avenue,3124,Victoria,Australia,12
892,91,10,9618.64,255,At Risk,7167.863232876713,Conroy Healy,Unknown,22,50,Office Assistant II,IT,Mass Customer,Yes,0,39 Ronald Regan Alley,3765,Victoria,Australia,8
893,76,7,9202.85,245,At Risk,6025.975753424657,Gibby Fearnley,Male,97,34,Geologist I,IT,Mass Customer,No,16,1 5th Parkway,2148,New South Wales,Australia,8
894,49,8,7512.48,344,Loyal Customers,6442.208876712329,Catie Kibbey,Female,13,47,Desktop Support Technician,Financial Services,High Net Worth,Yes,9,7 Meadow Ridge Center,2165,New South Wales,Australia,9
895,62,3,2714.21,211,Hibernating,2067.2613150684933,Juli Curness,Female,58,51,N/A,N/A,Mass Customer,Yes,12,41821 Sheridan Center,2756,New South Wales,Australia,9
896,39,4,4448.32,312,New Customers,2364.3125479452056,Idell Belderson,Female,25,39,VP Sales,N/A,Mass Customer,No,15,7 Reindahl Center,2767,New South Wales,Australia,8
897,99,8,9629.18,245,At Risk,6516.184821917808,Pris Fance,Female,25,49,Account Executive,Manufacturing,Mass Customer,No,11,6382 Bayside Street,2153,New South Wales,Australia,10
898,206,1,478.16,111,Hibernating,0.0,Reyna Braizier,Female,53,40,General Manager,Financial Services,Affluent Customer,No,16,850 Manitowish Avenue,2148,New South Wales,Australia,8
899,50,6,4240.0599999999995,332,Loyal Customers,1533.3915616438355,Teodora Lawling,Female,42,54,Business Systems Development Analyst,Health,Affluent Customer,Yes,12,88 Comanche Point,2486,New South Wales,Australia,7
900,13,4,2446.44,511,Promising,2171.634410958904,Clevey Ivamy,Male,48,27,Associate Professor,Manufacturing,Mass Customer,Yes,5,13845 Hayes Center,3228,Victoria,Australia,8
901,83,4,6948.22,214,Hibernating,2779.2880000000005,Letta McCarter,Female,13,42,N/A,Retail,Mass Customer,Yes,16,88022 South Road,4511,Queensland,Australia,5
902,15,9,9408.53,555,Champions,8764.1101369863,Selene Vasiltsov,Female,37,28,Staff Scientist,Retail,Mass Customer,No,18,9 Northridge Lane,2340,New South Wales,Australia,3
903,17,9,10102.58,455,Champions,9355.265863013698,Hewe Lidgley,Male,46,56,N/A,Financial Services,Mass Customer,No,14,95530 Hallows Circle,4110,Queensland,Australia,5
904,38,4,5063.82,312,New Customers,4051.056,Kariotta Ludman,Female,51,43,Database Administrator II,N/A,High Net Worth,Yes,11,97 Karstens Place,4226,Queensland,Australia,7
905,106,8,6801.49,144,At Risk,4565.383698630137,Dorian Drinkel,Female,41,39,Safety Technician II,Manufacturing,Affluent Customer,No,12,237 Summit Pass,4506,Queensland,Australia,3
906,17,9,12920.289999999999,455,Champions,11752.154191780823,Cammy Marcroft,Male,73,19,Financial Analyst,Financial Services,High Net Worth,Yes,3,1 Cottonwood Street,3150,Victoria,Australia,9
907,27,7,3448.87,441,Champions,2929.1772602739725,Eamon McWhin,Male,51,39,Sales Associate,Property,High Net Worth,Yes,17,8642 Forest Run Avenue,2026,New South Wales,Australia,9
908,5,7,4679.15,542,Champions,4397.11904109589,Carry Tomlett,Female,86,37,N/A,Financial Services,Affluent Customer,Yes,17,352 Bonner Crossing,3084,Victoria,Australia,8
909,190,5,8560.51,124,Hibernating,3987.0868493150683,Suzette Surgison,Female,77,58,Operator,N/A,High Net Worth,Yes,8,52726 High Crossing Junction,3802,Victoria,Australia,7
910,273,2,1932.55,111,Hibernating,370.62602739726026,Lewes Foulcher,Male,50,31,Biostatistician I,Financial Services,Mass Customer,No,14,60086 Summit Lane,2116,New South Wales,Australia,10
911,57,5,3792.6,322,New Customers,3158.7682191780823,Marcellus Shawcroft,Male,62,43,Structural Analysis Engineer,Property,Affluent Customer,No,3,5 Farmco Way,2747,New South Wales,Australia,8
912,41,7,7206.52,344,Loyal Customers,5192.643178082192,Vince Dalmon,Male,37,49,Sales Representative,Retail,Mass Customer,Yes,19,33 Kropf Hill,2211,New South Wales,Australia,10
913,64,5,5573.5,223,Hibernating,2916.543835616438,Dayle Spearman,Female,67,17,N/A,Financial Services,Mass Customer,No,1,2 Derek Pass,2222,New South Wales,Australia,7
914,107,5,5533.82,123,Hibernating,3608.353863013698,Marc Egleton,Male,73,18,Chemical Engineer,Manufacturing,Affluent Customer,Yes,2,87140 Mandrake Lane,3124,Victoria,Australia,8
915,29,4,3737.5699999999997,411,Promising,2621.4189589041093,Austina Orrice,Female,17,33,Budget/Accounting Analyst IV,Entertainment,Mass Customer,No,7,69278 High Crossing Place,2795,New South Wales,Australia,5
916,37,5,5850.91,323,New Customers,2035.796082191781,Joycelin,Female,18,26,Recruiter,N/A,Affluent Customer,No,8,42 Cordelia Park,2567,New South Wales,Australia,8
917,36,8,7452.88,344,Loyal Customers,5798.953205479453,Odo MacKaig,Male,63,53,VP Product Management,Financial Services,Mass Customer,No,19,50 2nd Center,3188,Victoria,Australia,9
918,17,6,6040.75,433,Loyal Customers,5494.6,Mahmud Chiles,Male,73,42,Internal Auditor,Health,High Net Worth,No,13,8 Colorado Circle,3730,Victoria,Australia,4
919,81,9,10701.04,255,At Risk,8238.33490410959,Grove Peltzer,Male,48,30,Registered Nurse,Health,Mass Customer,Yes,13,55 Daystar Court,2234,New South Wales,Australia,10
920,91,6,6259.75,233,At Risk,4030.25,Stefano Thornborrow,Male,89,41,Software Test Engineer IV,Health,Mass Customer,Yes,19,21 Dwight Crossing,2062,New South Wales,Australia,10
921,45,8,11852.14,345,Loyal Customers,6981.397534246576,Gretchen Seneschal,Female,77,38,Help Desk Technician,Manufacturing,Mass Customer,No,7,3828 Norway Maple Avenue,2027,New South Wales,Australia,11
922,189,2,1768.82,111,Hibernating,0.0,Bekki Ralston,Female,52,45,Operator,Financial Services,Mass Customer,No,19,3044 Summer Ridge Center,3060,Victoria,Australia,8
923,33,7,6019.1900000000005,443,Champions,5310.07994520548,Garrek Grimwade,Male,44,40,Senior Financial Analyst,Financial Services,High Net Worth,No,19,43455 Carey Center,4131,Queensland,Australia,4
924,110,9,8254.23,154,At Risk,5676.196520547945,Clementius Hambric,Male,33,41,Computer Systems Analyst II,N/A,Affluent Customer,No,13,57953 Drewry Street,2518,New South Wales,Australia,10
925,13,10,10850.689999999999,555,Champions,10285.859561643834,Nicko Pembridge,Male,42,39,Accountant IV,Manufacturing,Affluent Customer,No,16,3 Luster Junction,2323,New South Wales,Australia,4
926,13,5,4212.57,522,Potential Loyalists,1788.8995890410956,Terrel Matthisson,Male,18,52,Professor,Telecommunications,Affluent Customer,No,10,9987 Stuart Alley,2766,New South Wales,Australia,8
927,296,3,3712.1099999999997,111,Hibernating,223.74361643835616,Jarret,Male,25,51,Cost Accountant,Financial Services,Mass Customer,Yes,18,2309 Gulseth Way,3199,Victoria,Australia,8
928,12,8,6370.69,543,Champions,4817.288876712329,Porty Clemmitt,Male,61,44,Associate Professor,N/A,High Net Worth,Yes,18,730 Dixon Place,3158,Victoria,Australia,8
929,57,5,4985.79,322,New Customers,2212.871178082192,Kippy Conerding,Male,0,52,Database Administrator III,Financial Services,Mass Customer,Yes,13,10421 Cordelia Parkway,3188,Victoria,Australia,12
930,148,2,1431.17,111,Hibernating,384.25934246575343,Evelina Dinan,Female,86,46,Executive Secretary,Retail,Mass Customer,Yes,8,35454 Welch Hill,2477,New South Wales,Australia,6
931,71,5,6046.89,223,Hibernating,4605.576493150686,Katrina Sappson,Female,59,18,Design Engineer,Manufacturing,Affluent Customer,Yes,1,3403 Spenser Terrace,3143,Victoria,Australia,8
932,4,6,4854.48,532,Potential Loyalists,4694.880657534246,Yoko Dowrey,Female,30,28,Graphic Designer,N/A,Mass Customer,No,18,06 Oneill Parkway,2770,New South Wales,Australia,7
933,1,5,7598.65,524,Potential Loyalists,6807.557671232877,Melany L'oiseau,Female,75,21,Help Desk Operator,Retail,Mass Customer,Yes,5,243 Ridge Oak Center,2195,New South Wales,Australia,9
934,1,8,9379.6,545,Champions,6450.08109589041,Marcellus Louisot,Male,76,21,Human Resources Manager,Manufacturing,Mass Customer,No,6,4 Eastlawn Crossing,2036,New South Wales,Australia,12
935,54,7,8652.22,344,Loyal Customers,5333.560273972603,Aldin Cracker,Male,76,23,Marketing Manager,N/A,Mass Customer,Yes,3,33 Farwell Crossing,2575,New South Wales,Australia,10
936,33,12,17160.24,455,Champions,13634.163287671234,Raffaello Godleman,Male,64,29,Speech Pathologist,Health,High Net Worth,No,3,5 Reindahl Point,3400,Victoria,Australia,2
937,16,5,4550.33,422,Potential Loyalists,4101.530328767123,Nikolos McKyrrelly,Male,65,32,Human Resources Assistant IV,Manufacturing,Affluent Customer,No,15,8882 Valley Edge Junction,2145,New South Wales,Australia,8
938,62,8,7614.88,244,At Risk,6196.217424657534,Corabelle,Female,18,21,Technical Writer,Retail,Mass Customer,No,7,633 Cordelia Alley,3037,Victoria,Australia,7
939,32,4,5121.02,412,Promising,2946.340273972603,Cristian Theodoris,Male,53,57,Product Engineer,Manufacturing,Mass Customer,No,6,32 Dennis Hill,2233,New South Wales,Australia,9
940,53,5,6172.42,323,New Customers,2874.8257534246573,Marnia Claesens,Female,3,30,Administrative Officer,Manufacturing,Mass Customer,No,9,54905 Anniversary Pass,4570,Queensland,Australia,2
941,34,10,17898.46,355,Loyal Customers,15887.94805479452,Tye Doohan,Male,13,22,Recruiting Manager,Financial Services,Affluent Customer,Yes,1,5 Gale Street,4507,Queensland,Australia,8
942,144,4,4111.12,112,Hibernating,2387.8286027397257,Shirley Brook,Female,31,43,Director of Sales,Financial Services,Mass Customer,Yes,14,5413 Burning Wood Plaza,4220,Queensland,Australia,8
943,113,7,9442.1,145,At Risk,5768.735068493152,Holly Gamett,Male,94,38,Legal Assistant,Property,Affluent Customer,Yes,15,6183 Morrow Court,2113,New South Wales,Australia,11
944,86,8,4915.05,242,At Risk,3689.65397260274,Anderea Dallewater,Female,53,41,N/A,Manufacturing,Mass Customer,No,15,9 Colorado Trail,3799,Victoria,Australia,3
945,15,7,9247.25,545,Champions,8335.192465753424,Hebert Bernocchi,Male,59,19,Human Resources Manager,N/A,High Net Worth,Yes,1,627 Ronald Regan Alley,4505,Queensland,Australia,6
946,3,8,10866.75,545,Champions,10152.22397260274,Bettina Farrer,Female,16,56,Research Associate,Manufacturing,High Net Worth,No,12,93446 Eagle Crest Plaza,2229,New South Wales,Australia,10
947,81,6,6685.68,233,At Risk,5000.522301369863,Hyacinth Naldrett,Female,43,31,Pharmacist,Health,Mass Customer,No,10,9 Clyde Gallagher Plaza,3021,Victoria,Australia,7
948,101,3,3541.6,111,Hibernating,2134.66301369863,Yardley Argo,Male,19,48,Recruiting Manager,N/A,Affluent Customer,No,10,56709 Petterle Street,2443,New South Wales,Australia,6
949,89,6,6945.2699999999995,234,At Risk,3444.092794520547,Jarid Grebner,Male,18,42,Executive Secretary,Health,Mass Customer,Yes,3,221 Coolidge Parkway,2010,New South Wales,Australia,9
950,33,7,8329.7,444,Champions,6914.792054794521,Bret Ivakhnov,Unknown,24,33,Recruiter,IT,High Net Worth,Yes,0,33564 Jana Court,4218,Queensland,Australia,5
951,7,6,4934.83,532,Potential Loyalists,4583.307863013699,Meryl Dumbar,Male,44,18,Assistant Media Planner,Entertainment,Mass Customer,No,1,7 Starling Crossing,2570,New South Wales,Australia,9
952,47,5,6239.17,323,New Customers,5008.429616438357,Marina Andresen,Female,34,46,VP Sales,Financial Services,Affluent Customer,Yes,6,283 Ryan Street,3752,Victoria,Australia,7
953,12,9,10996.0,555,Champions,8766.673972602739,Jasmin Brodeur,Female,16,38,N/A,N/A,Mass Customer,No,7,97 Aberg Pass,4720,Queensland,Australia,1
